Day,YTS,WIP,APPROVED
0.0,1.0,0.0,0.0
0.07692307692307693,0.5833333333333333,0.2978723404255319,0.0
0.34615384615384615,0.5416666666666666,0.32765957446808514,0.0
0.34615384615384615,0.4821428571428571,0.3702127659574468,0.0
0.34615384615384615,0.41666666666666663,0.41702127659574467,0.0
0.34615384615384615,0.30357142857142855,0.4978723404255319,0.0
0.42307692307692313,0.22023809523809523,0.5574468085106383,0.0
0.42307692307692313,0.19047619047619047,0.5787234042553192,0.0
0.42307692307692313,0.041666666666666664,0.6851063829787234,0.0
0.42307692307692313,0.11904761904761904,0.6851063829787234,0.0
0.46153846153846156,0.11904761904761904,0.6851063829787234,0.0
0.46153846153846156,0.13095238095238093,0.7319148936170213,0.0
0.46153846153846156,0.1845238095238095,0.7319148936170213,0.0
0.46153846153846156,0.125,0.774468085106383,0.0
0.46153846153846156,0.125,0.7829787234042553,0.0
0.5,0.125,0.7829787234042553,0.0
0.5384615384615385,0.10119047619047619,0.8,0.0
0.5384615384615385,0.25,0.8,0.0
0.5384615384615385,0.2738095238095238,0.8,0.0
0.6153846153846154,0.23214285714285712,0.8297872340425532,0.0
0.6538461538461539,0.0,1.0,0.0
0.6538461538461539,0.005952380952380952,1.0,0.0
0.6923076923076923,0.011904761904761904,1.0,0.0
0.7307692307692308,0.011904761904761904,1.0,0.0
0.8846153846153847,0.011904761904761904,1.0,0.0
1.0,0.011904761904761904,1.0,0.0
