Day,YTS,WIP,APPROVED
0.0,1.0,0.0,0.0
0.05714285714285714,0.9852941176470588,0.02564102564102564,0.0
0.05714285714285714,0.9558823529411764,0.07692307692307693,0.0
0.05714285714285714,0.8970588235294118,0.1794871794871795,0.0
0.08571428571428572,0.8382352941176471,0.28205128205128205,0.0
0.08571428571428572,0.8235294117647058,0.3076923076923077,0.0
0.11428571428571428,0.8235294117647058,0.3076923076923077,0.0
0.11428571428571428,0.75,0.4358974358974359,0.0
0.11428571428571428,0.7352941176470588,0.4615384615384615,0.0
0.14285714285714285,0.7058823529411764,0.5128205128205128,0.0
0.14285714285714285,0.6470588235294118,0.6153846153846154,0.0
0.17142857142857143,0.6470588235294118,0.6153846153846154,0.0
0.17142857142857143,0.6029411764705882,0.6923076923076923,0.0
0.17142857142857143,0.5882352941176471,0.717948717948718,0.0
0.19999999999999998,0.5882352941176471,0.717948717948718,0.0
0.19999999999999998,0.47058823529411764,0.923076923076923,0.0
0.22857142857142856,0.4411764705882353,0.9743589743589743,0.0
0.22857142857142856,0.4264705882352941,1.0,0.0
0.2571428571428571,0.5294117647058824,0.8205128205128205,0.0
0.2857142857142857,0.5294117647058824,0.6666666666666666,0.08823529411764705
0.2857142857142857,0.5,0.717948717948718,0.08823529411764705
0.2857142857142857,0.5,0.6666666666666666,0.11764705882352941
0.2857142857142857,0.5,0.6923076923076923,0.1323529411764706
0.3142857142857143,0.5,0.6923076923076923,0.1323529411764706
0.3142857142857143,0.45588235294117646,0.7692307692307692,0.1323529411764706
0.34285714285714286,0.45588235294117646,0.5641025641025641,0.25
0.34285714285714286,0.4264705882352941,0.6153846153846154,0.25
0.34285714285714286,0.38235294117647056,0.6923076923076923,0.25
0.37142857142857144,0.38235294117647056,0.6923076923076923,0.25
0.37142857142857144,0.3529411764705882,0.7435897435897436,0.25
0.37142857142857144,0.2647058823529412,0.8974358974358974,0.25
0.39999999999999997,0.2647058823529412,0.6153846153846154,0.38235294117647056
0.39999999999999997,0.25,0.641025641025641,0.38235294117647056
0.45714285714285713,0.1764705882352941,0.7692307692307692,0.38235294117647056
0.45714285714285713,0.14705882352941177,0.8205128205128205,0.38235294117647056
0.45714285714285713,0.1323529411764706,0.8461538461538461,0.38235294117647056
0.4857142857142857,0.1323529411764706,0.6923076923076923,0.47058823529411764
0.4857142857142857,0.11764705882352941,0.717948717948718,0.47058823529411764
0.5142857142857142,0.11764705882352941,0.717948717948718,0.47058823529411764
0.5428571428571428,0.11764705882352941,0.48717948717948717,0.6029411764705882
0.5428571428571428,0.08823529411764705,0.5384615384615384,0.6029411764705882
0.5428571428571428,0.058823529411764705,0.5897435897435898,0.6029411764705882
0.5714285714285714,0.058823529411764705,0.4358974358974359,0.6911764705882353
0.5714285714285714,0.014705882352941176,0.5384615384615384,0.6911764705882353
0.6,0.014705882352941176,0.4358974358974359,0.7352941176470588
0.6,0.0,0.4615384615384615,0.7352941176470588
0.6,0.0,0.41025641025641024,0.7647058823529411
0.6857142857142857,0.0,0.23076923076923075,0.8676470588235294
1.0,0.0,0.0,1.0
